PO_NUMBER,INVOICE_ID,INVOICE_NUM,SOURCE,INV_LINE_NUMBER,ACCOUNT_CODE,COMPANY_CODE,MIC,INVOICE_DATE,INVOICE_AMOUNT,TRAN_AMOUNT,EXTC,STATE,VENDOR_NAME,INVOICE_FR,FINAL_DESCRIPTION,PROJ_NUM,TAX_AMOUNT,TAX_TYPE,ACCOUNTING_DATE,NORAD_FLAG,DRIVERID,invoice_month,invoice_year
null,348941399,ERP0000079802666,71ERPAP,1,4130.55,SS00,,2023-01-01,1.8300000000,2,CYD,GA,FOR CUSTOMER,3489413991,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348941573,ERP0000079801655,71ERPAP,1,4130.55,SS00,,2023-01-01,68.0000000000,68,CYD,GA,FOR CUSTOMER,3489415731,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348941579,ERP0000079802712,71ERPAP,1,4130.55,SS00,,2023-01-01,146.5000000000,147,CYD,GA,FOR CUSTOMER,3489415791,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348941629,ERP0000079801671,71ERPAP,1,4130.55,SS00,,2023-01-01,8.7600000000,9,CYD,GA,FOR CUSTOMER,3489416291,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348941737,ERP0000079801698,71ERPAP,1,4130.55,SS00,,2023-01-01,87.8700000000,88,CYD,GA,FOR CUSTOMER,3489417371,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348941749,ERP0000079801701,71ERPAP,1,4130.55,SS00,,2023-01-01,19.0300000000,19,CYD,GA,FOR CUSTOMER,3489417491,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348941854,ERP0000079801732,71ERPAP,1,4130.55,SS00,,2023-01-01,78.6700000000,79,CYD,GA,FOR CUSTOMER,3489418541,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348941855,ERP0000079802778,71ERPAP,1,4130.55,SS00,,2023-01-01,53.2300000000,53,CYD,GA,FOR CUSTOMER,3489418551,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348941864,ERP0000079802781,71ERPAP,1,4130.55,SS00,,2023-01-01,53.3900000000,53,CYD,GA,FOR CUSTOMER,3489418641,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348942034,ERP0000079801772,71ERPAP,1,4130.55,SS00,,2023-01-01,32.8500000000,33,CYD,GA,FOR CUSTOMER,3489420341,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348942398,ERP0000079803205,71ERPAP,1,4130.55,SS00,,2023-01-01,60.6600000000,61,CYD,GA,FOR CUSTOMER,3489423981,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348942445,ERP0000079804021,71ERPAP,1,4130.55,SS00,,2023-01-01,50.7000000000,51,CYD,GA,FOR CUSTOMER,3489424451,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348942574,ERP0000079804054,71ERPAP,1,4130.55,SS00,,2023-01-01,12.2200000000,12,CYD,GA,FOR CUSTOMER,3489425741,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348942932,330005880122,CAPSEXP,8,6728.99,SS00,,2023-01-03,0E-10,9,520,GA,"MAGGIRWAR, RAJESH>RX2555",3489429328,Oth Gen/Admin Exp-Other Exp - Other | Material Purchases,,null,,2023-01-31,N,null,2023-01,2023
null,348942996,330005890352,CAPSEXP,7,6805.12,1001,,2023-01-03,0E-10,-5,282,GA,"Kauffman, Hayley M>HK0873",3489429967,Meals | Meals (Non-Taxable),,null,,2023-01-31,N,null,2023-01,2023
null,348943112,330005904895,CAPSEXP,16,6728.99,Q241,,2023-01-03,346.0000000000,69,28B,AK,"Hall, Tim B>TH3867",34894311216,Oth Gen/Admin Exp-Other Exp - Other | Rented Motor Vehicle,,null,,2023-01-31,N,null,2023-01,2023
null,348943112,330005904895,CAPSEXP,34,6220.117M,Q241,,2023-01-03,346.0000000000,115,28C,AK,"Hall, Tim B>TH3867",34894311234,Operator Systems Exp - Rearrangement & Changes - ESS Digital | Daily & Overnight Travel Allowance,,null,,2023-01-31,N,null,2023-01,2023
null,348943149,ERP0000079804221,71ERPAP,1,4130.55,SS00,,2023-01-01,113.3000000000,113,CYD,GA,FOR CUSTOMER,3489431491,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348943151,ERP0000079804222,71ERPAP,1,4130.55,SS00,,2023-01-01,48.0700000000,48,CYD,GA,FOR CUSTOMER,3489431511,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348943269,330005914389,CAPSEXP,5,6805.12,SS00,NONE,2023-01-03,0E-10,40,282,GA,"Bean, Erica M>EB3127",3489432695,Meals | Meals (Non-Taxable),FPPROV,null,,2023-01-31,N,null,2023-01,2023
null,348943580,330005922725,CAPSEXP,202,6121.111,SS00,,2023-01-03,0E-10,20,4A1,GA,"Johnson, Amy B>AB6813",348943580202,Land & Bldgs Exp - Rental Of Land & Buildings-Base Rent | Land & Buildings-Rent-Base Rent,,null,,2023-01-31,N,null,2023-01,2023
null,348943580,330005922725,CAPSEXP,47,6728.99,SS00,,2023-01-03,0E-10,-320,520,GA,"Johnson, Amy B>AB6813",34894358047,Oth Gen/Admin Exp-Other Exp - Other | Material Purchases,,null,,2023-01-31,N,null,2023-01,2023
null,348943741,330005926294,CAPSEXP,1,6534.51,TT00,,2023-01-03,0E-10,-16,282,TX,"Kent, Michael R>MK7692",3489437411,Plant Oper Admin Exp-Incurred | Meals (Non-Taxable),,null,,2023-01-31,N,null,2023-01,2023
null,348943956,330005931096,CAPSEXP,1,6805.12,SS00,,2023-01-03,57.2900000000,13,282,GA,"Molina, Lara-Beye>LM176S",3489439561,Meals | Meals (Non-Taxable),,null,,2023-01-31,N,null,2023-01,2023
null,348944070,330005932968,CAPSEXP,2,6805.15,SS00,,2023-01-03,52.1600000000,3,289,GA,"Hancock, Jeffrey Howard>JH304W",3489440702,Other Travel Expense - General | Other Business & Conference Expense,,null,,2023-01-31,N,null,2023-01,2023
null,348944144,330005934718,CAPSEXP,4,6623.11,TM00,,2023-01-03,0E-10,81,273,MO,"Cockerham, Ryan L>RC6532",3489441444,"Cust Svcs Exp - Local Cust Svc Ops - Salary, Wages, Benefits & Related Exp | Awards & Recognition - Meals",,null,,2023-01-31,N,null,2023-01,2023
null,348944196,330005935091,CAPSEXP,5,6728.99,Q241,,2023-01-03,0E-10,-110,520,NJ,"Durand, John H>JD6518",3489441965,Oth Gen/Admin Exp-Other Exp - Other | Material Purchases,,null,,2023-01-31,N,null,2023-01,2023
null,348944257,330005935623,CAPSEXP,2,6534.61,PC00,,2023-01-03,0E-10,900,481,CA,"Fisher, Rhonda J.>RF2393",3489442572,Plant Oper Admin Exp-General And Support Plant Costs-Incurred | Contract Labor (Excl Installation),,null,,2023-01-31,N,null,2023-01,2023
null,348944411,330005936479,CAPSEXP,2,6805.12,SS00,,2023-01-03,311.0000000000,15,282,GA,"Hobson, Tyler B>TH396U",3489444112,Meals | Meals (Non-Taxable),,null,,2023-01-31,N,null,2023-01,2023
null,348944469,330005936735,CAPSEXP,2,6805.15,SS00,,2023-01-03,0E-10,2,289,GA,"Makany Rivera, Tanya>TM457X",3489444692,Other Travel Expense - General | Other Business & Conference Expense,,null,,2023-01-31,N,null,2023-01,2023
null,348944517,ERP0000079811766,71ERPAP,1,4130.55,SS00,,2023-01-03,27.3800000000,27,CYD,GA,FOR CUSTOMER,3489445171,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348944524,330005937708,CAPSEXP,9,6728.99,1031,,2023-01-03,0E-10,-12,520,GA,"Boyd-Spear, Celeste>CB5475",3489445249,Oth Gen/Admin Exp-Other Exp - Other | Material Purchases,,null,,2023-01-31,N,null,2023-01,2023
null,348944665,330005938918,CAPSEXP,1,1130.24,7M39,,2023-01-03,0E-10,40,CYD,TX,"ROSEN, ANDREW D>AR1359",3489446651,Cash-AP Clearing-Misc | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348944792,ERP0000079806269,71ERPAP,1,4130.55,SS00,,2023-01-02,61.7400000000,62,CYD,GA,FOR CUSTOMER,3489447921,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348945105,ERP0000079806346,71ERPAP,1,4130.55,SS00,,2023-01-02,3.1000000000,3,CYD,GA,FOR CUSTOMER,3489451051,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348945190,ERP0000079806368,71ERPAP,1,4130.55,SS00,,2023-01-02,112.2000000000,112,CYD,GA,FOR CUSTOMER,3489451901,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348945510,ERP0000079806435,71ERPAP,1,4130.55,SS00,,2023-01-02,225.6300000000,226,CYD,GA,FOR CUSTOMER,3489455101,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348945768,ERP0000079806482,71ERPAP,1,4130.55,SS00,,2023-01-02,16.0500000000,16,CYD,GA,FOR CUSTOMER,3489457681,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348946186,ERP0000079806561,71ERPAP,1,4130.55,SS00,,2023-01-02,32.9600000000,33,CYD,GA,FOR CUSTOMER,3489461861,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348946340,ERP0000079806587,71ERPAP,1,4130.55,SS00,,2023-01-02,5.3300000000,5,CYD,GA,FOR CUSTOMER,3489463401,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348946743,ERP0000079814513,71ERPAP,1,4130.55,SS00,,2023-01-03,11.1300000000,11,CYD,GA,FOR CUSTOMER,3489467431,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348947233,ERP0000079806745,71ERPAP,1,4130.55,SS00,,2023-01-02,143.7900000000,144,CYD,GA,FOR CUSTOMER,3489472331,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348947555,ERP0000079806795,71ERPAP,1,4130.55,SS00,,2023-01-02,108.3100000000,108,CYD,GA,FOR CUSTOMER,3489475551,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348947842,ERP0000079811942,71ERPAP,1,4130.55,SS00,,2023-01-03,57.3100000000,57,CYD,GA,FOR CUSTOMER,3489478421,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348948086,ERP0000079811972,71ERPAP,1,4130.55,SS00,,2023-01-03,26.9200000000,27,CYD,GA,FOR CUSTOMER,3489480861,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348948154,ERP0000079808437,71ERPAP,1,4130.55,SS00,,2023-01-02,24.9900000000,25,CYD,GA,FOR CUSTOMER,3489481541,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348948216,ERP0000079811994,71ERPAP,1,4130.55,SS00,,2023-01-03,225.4400000000,225,CYD,GA,FOR CUSTOMER,3489482161,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348948784,ERP0000079812073,71ERPAP,1,4130.55,SS00,,2023-01-03,72.7600000000,73,CYD,GA,FOR CUSTOMER,3489487841,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348948820,ERP0000079812075,71ERPAP,1,4130.55,SS00,,2023-01-03,35.5900000000,36,CYD,GA,FOR CUSTOMER,3489488201,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348948886,ERP0000079808525,71ERPAP,1,4130.55,SS00,,2023-01-02,286.3900000000,286,CYD,GA,FOR CUSTOMER,3489488861,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348949919,ERP0000079810729,71ERPAP,1,4130.55,SS00,,2023-01-03,42.7200000000,43,CYD,GA,FOR CUSTOMER,3489499191,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348950240,ERP0000079810718,71ERPAP,1,4130.55,SS00,,2023-01-03,64.1300000000,64,CYD,GA,FOR CUSTOMER,3489502401,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348950551,ERP0000079811056,71ERPAP,1,4130.55,SS00,,2023-01-03,25.2600000000,25,CYD,GA,FOR CUSTOMER,3489505511,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348952397,ERP0000079810587,71ERPAP,1,4130.55,SS00,,2023-01-03,58.1500000000,58,CYD,GA,FOR CUSTOMER,3489523971,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348952744,2301M2506,SCM,1,6121.211M,SS00,,2023-01-02,5763.0000000000,5763,487,FL,RSI>2,3489527441,Land & Buildings - HVAC - Rearrangements / Changes | Repair & Maint.-Other,,null,UT,2023-01-31,N,null,2023-01,2023
null,348952937,ERP0000079810547,71ERPAP,1,4130.55,SS00,,2023-01-03,4.6500000000,5,CYD,GA,FOR CUSTOMER,3489529371,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348953328,FQ23000004,CONBL,7,2003.845C,5F00,NONE,2023-01-02,7371.3300000000,453,450,FL,BLUE STREAK LLC DBA BLUE STREAK CABLE &,3489533287,Tele PUC-Buried Cable-Nonmetallic | Contract Plant Labor (Excl Installation),A028JPW,null,,2023-01-31,N,null,2023-01,2023
null,348953375,ERP0000079810967,71ERPAP,1,4130.55,SS00,,2023-01-03,1.0200000000,1,CYD,GA,FOR CUSTOMER,3489533751,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348953494,ERP0000079810398,71ERPAP,1,4130.55,SS00,,2023-01-03,150.0000000000,150,CYD,GA,FOR CUSTOMER,3489534941,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348953657,FI23000009,CONBL,1,2003.8645C,5F00,NONE,2023-01-02,462.2800000000,231,450,FL,IVY H SMITH COMPANY LLC>1,3489536571,Tele PUC-Buried Cable - Nonmetallic - Exchange - Service Wire | Contract Plant Labor (Excl Installation),A02EDB4,null,,2023-01-31,N,null,2023-01,2023
null,348953784,ERP0000079810321,71ERPAP,1,4130.55,SS00,,2023-01-03,8.0000000000,8,CYD,GA,FOR CUSTOMER,3489537841,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,348954050,NA23000015,CONBL,1,6421.2M,5N00,,2023-01-02,490.0700000000,86,450,NC,ANSCO & ASSOCIATES LLC          EDI>9B,3489540501,Aerial Cable Exp - Rea&Chg | Contract Plant Labor (Excl Installation),,null,,2023-01-31,N,null,2023-01,2023
null,348954050,NA23000015,CONBL,2,6421.2M,5N00,,2023-01-02,490.0700000000,226,450,NC,ANSCO & ASSOCIATES LLC          EDI>9B,3489540502,Aerial Cable Exp - Rea&Chg | Contract Plant Labor (Excl Installation),,null,,2023-01-31,N,null,2023-01,2023
null,348954478,GD23000003,CONBL,4,2003.1C,5G00,NONE,2023-01-02,684.5400000000,14,450,GA,ANSCO & ASSOCIATES LLC          EDI>9B,3489544784,Tele PUC-Poles - Regular | Contract Plant Labor (Excl Installation),A02HE33,null,,2023-01-31,N,null,2023-01,2023
null,348954593,12605396,71PCARD,48,6805.15,1001,,2023-01-02,18551.7400000000,184,289,GA,CITIBANK>2,34895459348,Other Travel Expense - General | Other Business & Conference Expense,,null,,2023-01-31,N,null,2023-01,2023
null,348954636,12605397,71PCARD,6,6805.12,1001,,2023-01-02,6635.1300000000,30,282,GA,CITIBANK>2,3489546366,Meals | Meals (Non-Taxable),,null,,2023-01-31,N,null,2023-01,2023
null,348954669,12605398,71PCARD,12,6728.99,1014,,2023-01-02,11233.2700000000,190,520,GA,CITIBANK>2,34895466912,Oth Gen/Admin Exp-Other Exp - Other | Material Purchases,,null,,2023-01-31,N,null,2023-01,2023
null,348954730,12605403,71PCARD,1,6728.99,1051,,2023-01-02,506.7200000000,61,28B,GA,CITIBANK>2,3489547301,Oth Gen/Admin Exp-Other Exp - Other | Rented Motor Vehicle,,null,,2023-01-31,N,null,2023-01,2023
null,348955030,12605463,71PCARD,4,6123.91,3701,,2023-01-02,656.0900000000,174,543,GA,CITIBANK>2,3489550304,"Office Equip Exp - Other | Station, Forms & Office Supplies (Excl Cust Bills & Toll Stmts)",,null,,2023-01-31,N,null,2023-01,2023
null,348955129,12605481,71PCARD,7,6724.11,AM00,,2023-01-02,2286.5400000000,177,61L,MI,CITIBANK>2,3489551297,"Information Mgmt Exp - Salary, Wages, Benefits & Related Exp | Software RTU Fees-Expensed",,null,,2023-01-31,N,null,2023-01,2023
null,348955204,12605487,71PCARD,31,6534.61,PC00,,2023-01-02,12451.0100000000,143,520,CA,CITIBANK>2,34895520431,Plant Oper Admin Exp-General And Support Plant Costs-Incurred | Material Purchases,,null,,2023-01-31,N,null,2023-01,2023
null,348955227,12605260,71PCARD,42,6728.99,0974,,2023-01-02,3543.1600000000,33,28B,GA,AMERICAN EXPRESS074457,34895522742,Oth Gen/Admin Exp-Other Exp - Other | Rented Motor Vehicle,,null,,2023-01-31,N,null,2023-01,2023
null,348955273,12605491,71PCARD,2,6805.12,Q241,,2023-01-02,31581.3500000000,14,282,NJ,CITIBANK>2,3489552732,Meals | Meals (Non-Taxable),,null,,2023-01-31,N,null,2023-01,2023
null,348955333,12605495,71PCARD,44,6805.15,SS00,,2023-01-02,12147.2600000000,20,289,GA,CITIBANK>2,34895533344,Other Travel Expense - General | Other Business & Conference Expense,,null,,2023-01-31,N,null,2023-01,2023
null,348955355,12605265,71PCARD,47,6728.99,1001,,2023-01-02,5795.3800000000,52,287,GA,AMERICAN EXPRESS074457,34895535547,Oth Gen/Admin Exp-Other Exp - Other | Airfare & Other Public Transportation,,null,,2023-01-31,N,null,2023-01,2023
null,348955402,12605497,71PCARD,11,6123.91,SS00,,2023-01-02,23387.2000000000,11,48D,GA,CITIBANK>2,34895540211,Office Equip Exp - Other | Contract Delivery & Shipping - Other Than Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,348955427,12605498,71PCARD,31,6112.31,SS00,,2023-01-02,14634.5200000000,97,52R,GA,CITIBANK>2,34895542731,MV Exp-Motor Vehicle - Final Expenses | Fleet - Repair & Maintenance,,null,,2023-01-31,N,null,2023-01,2023
null,348955427,12605498,71PCARD,36,6728.99,SS00,,2023-01-02,14634.5200000000,3,520,GA,CITIBANK>2,34895542736,Oth Gen/Admin Exp-Other Exp - Other | Material Purchases,,null,,2023-01-31,N,null,2023-01,2023
null,348955547,12605287,71PCARD,10,6728.99,2191,,2023-01-02,688.7700000000,2,520,GA,AMERICAN EXPRESS074457,34895554710,Oth Gen/Admin Exp-Other Exp - Other | Material Purchases,,null,,2023-01-31,N,null,2023-01,2023
null,348955635,12605298,71PCARD,2,6728.99,2413,,2023-01-02,158.5500000000,46,28B,GA,AMERICAN EXPRESS074457,3489556352,Oth Gen/Admin Exp-Other Exp - Other | Rented Motor Vehicle,,null,,2023-01-31,N,null,2023-01,2023
null,348955672,12605508,71PCARD,17,6534.61,TT00,,2023-01-02,14791.4100000000,9,48D,TX,CITIBANK>2,34895567217,Plant Oper Admin Exp-General And Support Plant Costs-Incurred | Contract Delivery & Shipping - Other Than Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,348955672,12605508,71PCARD,25,6534.51,TT00,,2023-01-02,14791.4100000000,27,520,TX,CITIBANK>2,34895567225,Plant Oper Admin Exp-Incurred | Material Purchases,,null,,2023-01-31,N,null,2023-01,2023
null,348955787,12605321,71PCARD,50,6728.99,3063,,2023-01-02,4102.2700000000,7,520,GA,AMERICAN EXPRESS074457,34895578750,Oth Gen/Admin Exp-Other Exp - Other | Material Purchases,,null,,2023-01-31,N,null,2023-01,2023
null,348955797,12605322,71PCARD,16,6123.91,3063,,2023-01-02,6121.6500000000,190,543,GA,AMERICAN EXPRESS074457,34895579716,"Office Equip Exp - Other | Station, Forms & Office Supplies (Excl Cust Bills & Toll Stmts)",,null,,2023-01-31,N,null,2023-01,2023
null,348955797,12605322,71PCARD,46,6728.99,3063,,2023-01-02,6121.6500000000,639,28B,GA,AMERICAN EXPRESS074457,34895579746,Oth Gen/Admin Exp-Other Exp - Other | Rented Motor Vehicle,,null,,2023-01-31,N,null,2023-01,2023
null,348955908,12605345,71PCARD,18,6728.99,3701,,2023-01-02,2552.4900000000,57,28B,GA,AMERICAN EXPRESS074457,34895590818,Oth Gen/Admin Exp-Other Exp - Other | Rented Motor Vehicle,,null,,2023-01-31,N,null,2023-01,2023
null,348955908,12605345,71PCARD,19,6728.99,3701,,2023-01-02,2552.4900000000,48,28B,GA,AMERICAN EXPRESS074457,34895590819,Oth Gen/Admin Exp-Other Exp - Other | Rented Motor Vehicle,,null,,2023-01-31,N,null,2023-01,2023
null,348956008,12605367,71PCARD,31,6728.99,SS00,,2023-01-02,19700.2300000000,108,286,GA,AMERICAN EXPRESS074457,34895600831,Oth Gen/Admin Exp-Other Exp - Other | Lodging,,null,,2023-01-31,N,null,2023-01,2023
null,348956022,12605369,71PCARD,34,6728.99,SS00,,2023-01-02,9233.7100000000,238,286,GA,AMERICAN EXPRESS074457,34895602234,Oth Gen/Admin Exp-Other Exp - Other | Lodging,,null,,2023-01-31,N,null,2023-01,2023
null,348956022,12605369,71PCARD,44,6728.99,SS00,,2023-01-02,9233.7100000000,200,286,GA,AMERICAN EXPRESS074457,34895602244,Oth Gen/Admin Exp-Other Exp - Other | Lodging,,null,,2023-01-31,N,null,2023-01,2023
null,348956026,12605370,71PCARD,6,6728.99,SS00,,2023-01-02,7089.9600000000,28,287,GA,AMERICAN EXPRESS074457,3489560266,Oth Gen/Admin Exp-Other Exp - Other | Airfare & Other Public Transportation,,null,,2023-01-31,N,null,2023-01,2023
null,348956069,12605374,71PCARD,23,6805.12,SS00,,2023-01-02,4859.8000000000,95,282,GA,AMERICAN EXPRESS074457,34895606923,Meals | Meals (Non-Taxable),,null,,2023-01-31,N,null,2023-01,2023
null,348956069,12605374,71PCARD,30,6728.99,SS00,,2023-01-02,4859.8000000000,131,286,GA,AMERICAN EXPRESS074457,34895606930,Oth Gen/Admin Exp-Other Exp - Other | Lodging,,null,,2023-01-31,N,null,2023-01,2023
null,348956073,12605375,71PCARD,26,6728.99,SS00,,2023-01-02,3834.4300000000,28,287,GA,AMERICAN EXPRESS074457,34895607326,Oth Gen/Admin Exp-Other Exp - Other | Airfare & Other Public Transportation,,null,,2023-01-31,N,null,2023-01,2023
null,348956212,12605513,71PCARD,9,6728.99,0974,,2023-01-03,1907.2800000000,15,520,GA,AMERICAN EXPRESS074457,3489562129,Oth Gen/Admin Exp-Other Exp - Other | Material Purchases,,null,,2023-01-31,N,null,2023-01,2023
null,348956295,12605535,71PCARD,20,6728.99,3063,,2023-01-03,317.5600000000,10,287,GA,AMERICAN EXPRESS074457,34895629520,Oth Gen/Admin Exp-Other Exp - Other | Airfare & Other Public Transportation,,null,,2023-01-31,N,null,2023-01,2023
null,348956319,12605544,71PCARD,4,6728.99,3701,,2023-01-03,2803.8400000000,10,28B,GA,AMERICAN EXPRESS074457,3489563194,Oth Gen/Admin Exp-Other Exp - Other | Rented Motor Vehicle,,null,,2023-01-31,N,null,2023-01,2023
null,348956455,330005934868,CAPSEXP,14,6805.145,SS00,,2023-01-02,510.6600000000,244,288,GA,"Gianino, John>JG5494",34895645514,Trans - Personal Auto Mileage | Motor Vehicle Reimbursement Within IRS Limits (Non-Taxable),,null,,2023-01-31,N,null,2023-01,2023
null,348956497,330005940044,CAPSEXP,1,6123.91,1001,,2023-01-02,0E-10,-7,48D,GA,"heverria Martinez, Flor Estela>FE4140",3489564971,Office Equip Exp - Other | Contract Delivery & Shipping - Other Than Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,348956592,330005944131,CAPSEXP,1,6805.145,0974,,2023-01-02,238.8100000000,239,288,GA,"EVERETT, PATRICK E>PE949E",3489565921,Trans - Personal Auto Mileage | Motor Vehicle Reimbursement Within IRS Limits (Non-Taxable),,null,,2023-01-31,N,null,2023-01,2023
null,348956595,330005944161,CAPSEXP,2,6805.15,0974,,2023-01-02,357.6300000000,3,289,GA,"VEINTIMILLA, JAMES EFRAIN>JV019C",3489565952,Other Travel Expense - General | Other Business & Conference Expense,,null,,2023-01-31,N,null,2023-01,2023
